name,genre,type,community_rating
macross f choujikuu gekijou,"Comedy, Slice of Life",OVA,6.507692446067996
metal fight beyblade,"Adventure, Comedy, Sports",TV,6.61425990954438
mobile police patlabor minipato,Parody,OVA,6.501182483850656
naisho no tsubomi,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural",OVA,6.550741921289471
nils no fushigi na tabi movie,"Adventure, Fantasy, Kids",Movie,6.469605835896035
nobunaga no shinobi episode 0,"Comedy, Historical",Special,6.484158147042425
one pound gospel,"Comedy, Romance, Seinen, Sports",OVA,6.499087693278232
pokemon odoru pokemon himitsu kichi,"Comedy, Fantasy, Kids",Movie,6.5586079578907635
sakura taisen ouka kenran,"Adventure, Mecha, Sci-Fi, Shounen",OVA,6.519956505531134
seton doubutsuki kuma no ko jacky,"Adventure, Drama, Historical",TV,6.479624527625662
telepathy shoujo ran,"Fantasy, School",TV,6.556090224891848
tentai senshi sunred short corner,"Comedy, Parody, Seinen, Super Power",Special,6.471995093187104
tezuka osamu no kyuuyaku seisho monogatari in the beginning,Historical,TV,6.4705166361292115
tottoko hamtarou ova 1 hamtaro no otanjoubi  mama wo tasunete sanzen techi techi,"Adventure, Comedy, Kids",OVA,6.489066886248672
transformers car robots,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,6.51384346228361
turn a gundam i movie earth light,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,6.512457186498344
uchuu taitei god sigma,"Action, Mecha, Space",TV,6.468201422371079
video senshi lezarion,"Action, Mecha, Sci-Fi",TV,6.467970107968848
weiß kreuz glühen,"Action, Drama, Shounen",TV,6.5703190559996845
yaoguai mingdan,"Action, Comedy, Ecchi, Fantasy, Romance",ONA,6.541607047740106
yosuga no sora in solitude where we are least alone,"Drama, Ecchi, Harem, Romance",TV,6.706483000113708
hackintermezzo,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Special,6.618984022528585
akai ito,"Drama, Romance, Slice of Life",Special,6.496090725859904
alien 9,"Horror, School, Sci-Fi",OVA,6.61454992956712
ashita e free kick,Sports,TV,6.483090601793674
bakuten shoot beyblade the movie gekitou takao vs daichi,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",Movie,6.549412534508068
burn up excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,6.560229779108849
chouyaku hyakuninisshu uta koi  sake to kikoushi  murasaki kishikibu to kintou,"Historical, Josei",Special,6.483458609785423
dance with devils,"Demons, Harem, Romance, Shoujo, Supernatural",TV,6.660602091651324
galactic patrol lensman,"Action, Adventure, Sci-Fi",TV,6.47110595047996
gekiganger 3 the movie,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",OVA,6.512363141720416
ginga shippuu sasuraiger,"Action, Adventure, Mecha",TV,6.468972101884978
hakuouki otogisoushi,"Fantasy, Historical, Josei, Samurai",TV,6.516059551435054
hikari no megami,"Action, Fantasy",Special,6.5080261246721784
jagainukun,"Adventure, Fantasy, Kids, Shoujo, Slice of Life",TV,6.483090601793674
kero kero chime,"Adventure, Comedy, Fantasy",TV,6.473013288200678
kishin houkou demonbane tv,"Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen",TV,6.64195188983754
kurogane no linebarrels specials,"Action, Comedy, Ecchi, Mecha",Special,6.529201549244008
kurokami intermission,"Action, Martial Arts, Super Power",Special,6.535895824310492
kyousou giga tv recaps,"Action, Fantasy, Supernatural",Special,6.568443704785144
massugu ni ikou,"Comedy, Josei, Romance, Slice of Life",TV,6.492226077381768
master mosquiton 99,"Action, Adventure, Comedy, Supernatural, Vampire",TV,6.508300615626502
natsuiro no sunadokei,"Drama, Romance, Sci-Fi",OVA,6.559517943458225
nijiiro days ova,"Comedy, Romance, School, Shoujo, Slice of Life",OVA,6.540673742542708
pokemon pika pika hoshizora camp,"Adventure, Comedy, Fantasy, Kids",Movie,6.588821858939109
puchimas petit idolmster  takatsuki gold densetsu special harukasan matsuri,"Comedy, Music, Slice of Life",Special,6.507681958572957
qualidea code,"Action, Magic, Supernatural",TV,6.674187689803049
sengoku otome momoiro paradox,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",TV,6.645001044200335
seton doubutsuki risu no banner,"Drama, Kids",TV,6.475401417483779
shakugan no shana friagne to marianne no naze nani shana nandemo shitsumonbako 2,"Comedy, Fantasy, Supernatural",Special,6.545496581071756
shugo chara party,"Comedy, Magic, School, Shoujo",TV,6.6633677614345626
taiho shichau zo in america,"Action, Comedy, Police, Shounen",Special,6.512724362197458
teekyuu 2 specials,"Comedy, School, Shounen, Sports",Special,6.552938894620729
tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",TV,6.651060665386851
touka gettan,"Drama, Romance, Supernatural",TV,6.608408194907624
umi monogatari anata ga ite kureta koto  shinjiau kokoro,"Comedy, Fantasy, Supernatural",Special,6.51107172218906
windaria,"Action, Drama, Fantasy, Romance, Sci-Fi",Movie,6.544614371623542
yokuwakaru gendaimahou 00,"Comedy, Magic",Special,6.5455990825097485
yuusha exkaiser,"Action, Mecha, Sci-Fi, Shounen",TV,6.474913686542997
bomberman bdaman bakugaiden v,"Sci-Fi, Shounen",TV,6.480445175519577
di gi charat summer special 2000,Comedy,Special,6.495288485165272
eatman,"Action, Adventure, Sci-Fi, Shounen, Super Power",TV,6.531030320718156
fushigi mahou fun fun pharmacy,"Kids, Magic",TV,6.477661935423773
gall force 1 eternal story,"Action, Adventure, Mecha, Military, Sci-Fi, Space",Movie,6.5136126173277855
grenadier hohoemi no senshi specials,"Comedy, Ecchi, Parody",Special,6.533242386292021
hana no mahoutsukai mary bell,"Adventure, Fantasy, Magic, Shoujo",TV,6.482559903468511
narue no sekai,"Comedy, Romance, Sci-Fi",TV,6.591409398855589
ng knight ramune amp 40 dx wakuwaku jikuu  honoo no daisousasen,"Adventure, Comedy, Fantasy, Shounen",OVA,6.469082757521855
ojisan to marshmallow,"Comedy, Slice of Life",TV,6.643643362197113
onkyo seimeitai noiseman,"Action, Fantasy, Sci-Fi",Movie,6.545397555449607
otogi juushi akazukin ova,"Adventure, Comedy, Fantasy, Magic",OVA,6.482497676978994
pokemon meloetta no kirakira recital,"Adventure, Comedy, Fantasy, Kids, Music",Movie,6.529717934859656
pokemon pikachu no fuyuyasumi,"Adventure, Comedy, Fantasy, Kids",OVA,6.570361789161407
precure all stars movie haru no carnival  ima koko kara,"Fantasy, Magic, Music, Shoujo",Music,6.470938632486518
puchimas petit idolmster episode 0,"Comedy, Music, Slice of Life",OVA,6.517462424767498
r15,"Comedy, Ecchi, Harem, Romance, School",TV,6.663848472296984
ring ni kakero 1,"Action, Shounen, Sports",TV,6.504737787768331
romeo no aoi sora specials,"Adventure, Drama, Historical, Slice of Life",Special,6.466145963873928
sansha sanyou specials,"Comedy, School, Slice of Life",Special,6.503948679945898
to heart,"Drama, Harem, Romance, School, Slice of Life",TV,6.613007369239634
trava fist planet,"Action, Comedy, Mecha, Sci-Fi, Space",OVA,6.57324456013847
ufo robo grendizer akai yuuhi no taiketsu,"Mecha, Sci-Fi",Movie,6.465061632949078
viva namida,Music,Music,6.507246863451754
12sai chicchana mune no tokimeki,"Romance, School, Shoujo",TV,6.591644982123704
akaneiro ni somaru saka,"Comedy, Harem, Romance, School",TV,6.668340764154469
anemone,"Drama, Magic, Supernatural",OVA,6.506633370901151
atarashii sekai,Music,Music,6.490041459082415
bannou bunka nekomusume 1998,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",TV,6.527999640335839
beast wars neo,"Action, Adventure, Mecha, Shounen, Super Power",TV,6.487989938790166
candy candy haru no yobigoe,"Drama, Shoujo, Slice of Life",Movie,6.48025462070737
final approach,"Comedy, Drama, Romance, Slice of Life",TV,6.626383441937733
girls bravo first season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",TV,6.666711844128494
girls und panzer nihon senshadou renmei news,Comedy,Special,6.48356315743561
glass no kantai la legende du vent de l1univers,"Adventure, Sci-Fi",TV,6.565147280649574
guitar wo motta shounen kikaider vs inazuman,"Sci-Fi, Shounen",Special,6.474271359961583
joshikousei girl1s high,"Comedy, Drama, Ecchi, School, Slice of Life",TV,6.622617639826447
jumping,Adventure,Movie,6.504689939610887
jungle taitei,"Adventure, Kids, Shounen",TV,6.51543555493377
karakuri no kimi,"Action, Comedy, Fantasy, Historical, Horror, Martial Arts, Samurai, Shounen, Supernatural",OVA,6.512846165824009
kämpfer für die liebe,"Action, Comedy, Ecchi, Shoujo Ai, Super Power",Special,6.642998992425179
kore ga watashi no goshujinsama,"Comedy, Ecchi, Slice of Life",TV,6.657428026464937
kyoushirou to towa no sora,"Drama, Magic, Romance, Shounen",TV,6.6320786353528955
makenki,"Action, Ecchi, Harem, Martial Arts, School, Super Power",TV,6.670766956903866
miracletrain oedosen e youkoso,"Fantasy, Shoujo",TV,6.596404571443228
mori no densetsu,"Adventure, Drama, Fantasy, Music",Movie,6.481554902028688
moritasan wa mukuchi,"Comedy, School, Slice of Life",OVA,6.554158937645025
mouse and his child,Adventure,Movie,6.463846559165025
mushrambo 2008,"Action, Adventure, Fantasy, Sci-Fi",OVA,6.477480858398561
parasite dolls,"Action, Mecha, Police, Sci-Fi",OVA,6.549981622638914
psychoarmor govarian,"Action, Mecha, Sci-Fi, Super Power",TV,6.467098740211199
rdg red data girl,"Fantasy, Magic",TV,6.661450539466393
restol special rescue team,"Action, Adventure, Mecha, Police",TV,6.465542071250981
rewrite,"Action, Comedy, Romance, School, Supernatural",TV,6.663017273855784
seikon no qwaser ii,"Action, Ecchi, Seinen, Super Power, Supernatural",TV,6.660313540263931
soukou kihei votoms case irvine,"Action, Drama, Mecha, Military, Sci-Fi",OVA,6.4942150987880325
star ocean ex,"Adventure, Fantasy, Sci-Fi, Shounen",TV,6.5717152756275805
street fighter zero the animation,"Action, Drama, Martial Arts, Shounen, Super Power",Movie,6.578327277490716
teekyuu 3 specials,"Comedy, School, Shounen, Sports",Special,6.538067650175238
transformers headmasters,"Adventure, Mecha, Sci-Fi, Shounen",TV,6.495227087404937
trouble chocolate,"Comedy, Romance, Sci-Fi, Shounen",TV,6.510856815391049
tsuki no waltz,Music,Music,6.490443128905296
yoroshiku mechadock,"Action, Cars, Comedy, Police, Sports",TV,6.466962256125197
yume no hoshi no button nose,"Adventure, Kids",TV,6.468184628820746
yumedamaya kidan,"Drama, Fantasy",Special,6.498453387184119
amon devilman mokushiroku,"Demons, Horror, Psychological, Supernatural",OVA,6.558138769611912
appleseed xiii remix movie 2 yogen,"Action, Mecha, Military, Police, Sci-Fi",Movie,6.503929197353553
arata kangatari,"Adventure, Fantasy, Shounen",TV,6.636682614098666
brave witches,"Action, Ecchi, Magic, Military, Sci-Fi",TV,6.6078885108035585
busou shinki moon angel,"Action, Sci-Fi",ONA,6.571070178566931
chargeman ken,"Action, Adventure, Sci-Fi, Shounen",TV,6.468358618195425
comic party,"Comedy, Drama",TV,6.586821583163442
comic party revolution,"Comedy, Drama",TV,6.550469128896165
cosmo warrior zero,"Action, Adventure, Military, Sci-Fi, Space",TV,6.506701736099022
cutey honey,"Action, Adventure, School, Sci-Fi",TV,6.5497104584566515
detonator orgun,"Action, Mecha, Sci-Fi",OVA,6.509471794794552
digimon xros wars toki wo kakeru shounen huntertachi,"Action, Adventure, Comedy, Fantasy, Shounen",TV,6.5823619325630744
fake,"Comedy, Mystery, Police, Romance, Shounen Ai",OVA,6.577393549623181
ghost in the shell arise episode jp,Action,Special,6.5006982634
ginga tetsudou no yoru fantasy railroad in the stars,"Drama, Fantasy, Mystery",Movie,6.48113962413417
haikyuu quest picture drama,"Comedy, Fantasy, Game, Shounen",OVA,6.515998678256533
hyakka ryouran samurai bride specials,"Comedy, Ecchi",Special,6.54757334691392
idolmster xenoglossia,"Action, Comedy, Mecha, Sci-Fi",TV,6.595654194980872
inu to hasami wa tsukaiyou,"Comedy, Supernatural",TV,6.653524394431061
kakumei no wakaki sora,"Drama, Historical",OVA,6.46732538118092
kanokon manatsu no dai shanikusai specials,Ecchi,Special,6.575271118289632
kizuna ichigeki,"Comedy, Martial Arts",Movie,6.526033660832841
kojika monogatari,Drama,TV,6.465404674442817
kuragehime eiyuu retsuden,"Comedy, Josei, Slice of Life",Special,6.5710985442305505
kurenai sanshirou,"Action, Martial Arts, Sports",TV,6.472062763302586
kyuukyoku choujin r,"Comedy, Sci-Fi",OVA,6.469741895200683
little lulu to chicchai nakama,"Comedy, Kids, Slice of Life",TV,6.466978723285534
nihonbashi koukashita r keikaku,Music,Music,6.485992127275079
nurarihyon no mago sennen makyou recaps,"Action, Demons, Shounen, Supernatural",Special,6.5536393006871405
nyoron churuyasan,Comedy,ONA,6.612094409371311
pokemon best wishes season 2 kyurem vs seikenshi,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,6.592696052263822
pokemon ranger hikari no kiseki,"Adventure, Comedy, Fantasy, Kids",Special,6.532983417546988
pokemon pikachu no dokidoki kakurenbo,"Adventure, Comedy, Fantasy, Kids",Movie,6.556941098621163
puni punipoemii,"Comedy, Magic, Sci-Fi, Shounen",OVA,6.613491830399835
sengoku musou sp sanada no shou,"Action, Historical, Samurai",Special,6.522270736046678
takarasagashi,"Adventure, Fantasy, Kids",Movie,6.470605162003886
tetsujin 28gou,"Adventure, Mecha, Sci-Fi, Shounen",TV,6.483605066945694
time travel shoujo mari waka to 8nin no kagakushatachi,"Adventure, Sci-Fi",TV,6.568186896303449
tottoko hamtarou movie 3 ham ham grand prix aurora tani no kiseki  ribonchan kiki ippatsu,"Adventure, Comedy, Kids",Movie,6.480494527981185
umineko no naku koro ni specials,"Comedy, Parody",Special,6.577328054000334
wakusei robo danguard ace,"Mecha, Sci-Fi, Shounen",TV,6.4696572928046265
x1999,"Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",Movie,6.615643198047792
x² double x,"Drama, Music, Shoujo",Music,6.511763066036753
yatterman,"Adventure, Comedy, Parody",TV,6.500081151933471
yugioh hikari no pyramid,"Adventure, Comedy, Fantasy, Game",Movie,6.635368789305901
zx ignition,"Adventure, Fantasy, Game, Sci-Fi",TV,6.618932366104109
zettai muteki raijinoh 1992,"Mecha, Sci-Fi, Shounen",OVA,6.463918895088437
hackgu trilogy parody mode,"Comedy, Fantasy, Game, Parody, Sci-Fi",Special,6.555292338280426
ai to yuuki no pig girl tonde buurin,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",TV,6.5423147318860835
alps no shoujo heidi alm no yamahen,"Drama, Historical, Slice of Life",Movie,6.473823636412577
amaenaide yo,"Comedy, Ecchi, Harem, Romance, Supernatural",TV,6.635808897584786
bubblegum crash,"Action, Adventure, Mecha, Sci-Fi, Shounen",OVA,6.530180205040326
burenai ai de,Music,Music,6.469850942132411
code geass boukoku no akito final  itoshiki monotachi e picture drama,"Comedy, Military",Special,6.489954684646474
comic party revolution ova,Comedy,OVA,6.499214127268674
crying freeman,"Action, Drama, Martial Arts, Police, Romance, Seinen",OVA,6.529402334350056
doraemon it1s spring,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,6.468923672854347
futatsu no kurumi,Drama,Special,6.470451089232465
ginga tetsudou 999 jikuu wo koeta energy no tabi,"Adventure, Drama, Sci-Fi",ONA,6.466919250103835
happy happy clover,"Comedy, Fantasy, Kids, Shoujo",TV,6.471857200056649
hitori no shita the outcast,"Action, Super Power, Supernatural",TV,6.626404776569368
honoo no alpenrose,"Drama, Historical, Romance, Shoujo",OVA,6.463793962793926
interlude,"Adventure, Horror, Mystery",OVA,6.552738937376413
meme iroiro yume no tabi,"Adventure, Kids, Sci-Fi",TV,6.465651294551771
nekojiru gekijou jirujiru original,"Action, Comedy",TV,6.5432872015594565
nintama rantarou movie,"Comedy, Shounen",Movie,6.464409756747071
nurarihyon no mago jump super anime tour special,"Action, Demons, Shounen, Sports, Supernatural",Special,6.522429089198816
pokemon xyampz subete no nazo wo tokiakase,"Action, Adventure, Fantasy, Kids",Special,6.479785932523895
pucca 2006,"Comedy, Parody, Romance",TV,6.52614016052535
rahxephon specials,"Action, Drama, Mecha, Music, Mystery, Romance, Sci-Fi",Special,6.503889104565339
rizelmine,"Comedy, Ecchi, Romance, School, Sci-Fi",TV,6.593579450632376
rokka no yuusha picture drama,"Action, Adventure, Fantasy, Magic, Mystery",Special,6.523545315957412
ryuuseiki gakusaver,"Action, Comedy, Mecha, Parody, School, Sci-Fi, Space",OVA,6.47035131477708
samurai giants,Sports,TV,6.465693117864388
sengoku musou,"Action, Historical, Samurai",TV,6.5821457930812235
sexy commando gaiden sugoiyo masarusan specials,"Comedy, Martial Arts, School, Shounen",Special,6.47953187824564
sky girls specials,"Comedy, Mecha, Military, Sci-Fi",Special,6.509781169069161
soukyuu no fafner arcadian memory,"Action, Drama, Mecha, Military, Sci-Fi",OVA,6.491359444145562
tottoko hamtarou hai,"Adventure, Kids",TV,6.489632590818575
wakakozake,"Seinen, Slice of Life",TV,6.59966649572926
yuki,"Adventure, Demons, Fantasy",Movie,6.467537080191745
akuma no riddle shousha wa dare nukiuchi test,"Action, Comedy, Ecchi, Shoujo Ai",Special,6.593498012159818
arrow emblem grand prix no taka,"Cars, Drama, Sports",TV,6.474858673004069
aru hi inu no kuni kara tegami ga kite,"Drama, Shoujo",OVA,6.483156034195333
attacker you,"Action, Romance, Shoujo, Sports",TV,6.503922792365896
battle athletess daiundoukai,"Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports",OVA,6.508666704946753
bus gamer,Action,TV,6.596607777481279
chou tokkyuu hikarian,"Action, Adventure, Kids",TV,6.465724529905087
chouon senshi borgman,"Action, Demons, Sci-Fi, Shounen",TV,6.477119533439501
crusher joe 1989,"Action, Adventure, Sci-Fi",OVA,6.4827770357594865
fight ippatsu juudenchan ova,"Comedy, Ecchi, Sci-Fi",OVA,6.482876061442615
fight ippatsu juudenchan specials,"Comedy, Ecchi",Special,6.525614579790207
fortune quest l,"Adventure, Comedy, Fantasy, Magic",TV,6.475308132430647
ginga patrol pj,"Drama, Military, Sci-Fi, Space",TV,6.465306904265616
hensemi tv,"Comedy, Ecchi, Seinen",TV,6.609051542893863
honto ni atta reibai sensei,"Comedy, School, Shounen, Supernatural",TV,6.529146415395308
koukaku no pandora,"Action, Comedy, Ecchi, Sci-Fi",TV,6.605655270237465
kujiratori,Adventure,Movie,6.487486906827283
la seine no hoshi,"Adventure, Drama, Historical, Shoujo",TV,6.477417984810483
