,anime_id,name,genre,type,episodes,rating,members
9572,16800,Miraesonyeon Kunta Beomyuda 5000 Nyeon,"Action, Adventure, Mecha, Shounen",Movie,1,3.17,82.0
9573,32251,Mirai e no Kakehashi Bridge for Future,Slice of Life,ONA,6,5.18,282.0
9574,29365,Mirai e no Niji Boku no Ojisan wa Hansenbyou,"Drama, Kids",OVA,1,8.5,45.0
9575,16159,Mirai Kara Kita Shounen Super Jetter,"Action, Comedy, Sci-Fi, Super Power",TV,52,5.43,108.0
9576,31001,Mirai Kara no Message,"Drama, Kids",OVA,1,7.75,38.0
9577,33980,Mirai ni Mukete Bousai wo Kangaeru,Drama,Movie,1,9.0,77.0
9578,25053,Mister Ajikko Special,"Comedy, Shounen",Special,1,6.82,119.0
9579,32461,Mitsuami no Kamisama,"Drama, Seinen, Slice of Life",Movie,1,7.16,465.0
9580,4096,Mizu no Tane,Historical,Movie,1,5.07,144.0
9581,8243,Mizuki Shigeru no Toono Monogatari,"Adventure, Fantasy",Movie,1,7.67,143.0
9582,10149,Mo fa a ma,"Adventure, Fantasy",Movie,1,6.18,124.0
9583,33602,Mo Jing Lieren,"Adventure, Fantasy",ONA,26,7.5,49.0
9584,33603,Mo Jing Lieren 2nd Season,"Adventure, Fantasy",ONA,26,7.0,37.0
9585,1,1,1,1,1,1,1.0
9586,34519,Mobile Suit Gakuen GReco Koushien,Comedy,Special,9,5.67,94.0
9587,33225,Mobile Suit Gundamsan ONA,"Comedy, Mecha, Parody",ONA,15,6.19,217.0
9588,32158,Mobile Suit Gundamsan Bouya Dakara sa,"Comedy, Mecha, Parody",Special,1,5.57,197.0
9589,33228,Mobile Suit Gundamsan Hiyoko day1s Ichisuisei Hiyoko to Fushigi na Ofuda,"Comedy, Mecha, Parody",Special,1,5.64,222.0
9590,29833,Mochi Mochi no Ki,Kids,Movie,1,4.27,99.0
9591,25605,Mochi Mochi no Ki OVA,"Drama, Kids",OVA,1,6.4,56.0
9592,6067,Moeru Oniisan,"Action, Adventure, Comedy",TV,24,7.33,252.0
9593,11959,Moeru Oniisan OVA,Comedy,OVA,2,5.89,104.0
9594,5241,MofuMofu,Kids,TV,11,4.67,220.0
9595,23005,Mogura no Motoro,Slice of Life,Movie,1,9.5,62.0
9596,30760,Momoiro no Crayon,"Drama, Kids",OVA,1,5.06,54.0
9597,23881,Momon1s Sand Witch,"Comedy, Kids",ONA,8,4.82,116.0
9598,25547,Momon1s Sand Witch Bangaihen Tanu no Kyuujitsu,"Comedy, Kids",ONA,1,3.78,71.0
9599,23885,Momon1s Sand Witch Episode 0,"Comedy, Kids",ONA,1,5.0,91.0
9600,29387,Momongamon,"Adventure, Kids",TV,5,5.8,42.0
9601,31116,Momotaros no Natsuyasumi,"Action, Comedy, Kids, Parody, Super Power",Movie,1,4.08,62.0
9602,10758,Momotarou,Drama,Movie,1,5.57,183.0
9603,33401,Momotarou Music,Music,Music,1,3.65,84.0
9604,11533,Momotarou Densetsu,"Adventure, Comedy",TV,51,6.35,150.0
9605,28553,Momotarou no Hi Asobi Yameyou Hi no Youjin,"Drama, Fantasy, Historical, Kids",OVA,1,6.0,39.0
9606,22671,Momoya x Peeping Life Go en Desu yo II,"Comedy, Slice of Life",ONA,5,5.15,169.0
9607,22893,Mon Cheri CoCo,"Romance, Shoujo",TV,13,6.71,137.0
9608,31924,Monchhichiisu,Kids,TV,20,4.8,39.0
9609,18743,Money Wars Nerawareta Waterfront Keikaku,Seinen,OVA,1,5.05,130.0
9610,9797,MonHun Nikki Girigiri Airou Mura Airou Kiki Ippatsu Specials,"Action, Comedy",Special,2,6.08,227.0
9611,19479,Monkey Punch Manga Katsudou Daishashin  Crime Mate Special,"Action, Comedy, Ecchi, Parody",Special,1,6.2,105.0
9612,2741,Monkey Turn V,"Action, Drama, Sports",TV,25,7.13,245.0
9613,22221,Monoshiri Daigaku Ashita no Calendar,Historical,TV,1274,6.8,112.0
9614,30117,Monpy,"Adventure, Kids",TV,18,5.67,35.0
9615,24045,Monster ni Natta Domerica,"Action, Fantasy",ONA,1,4.94,146.0
9616,33724,Monster Strike The Movie Hajimari no Basho e,"Action, Fantasy, Game",Movie,1,6.75,978.0
9617,25541,Moom,Kids,Movie,1,6.0,100.0
9618,30397,Mori no Kumasan,Slice of Life,Movie,1,3.96,101.0
9619,1,1,1,1,1,1,1.0
9620,7529,Mori no Ongakukai,Comedy,Movie,1,6.13,105.0
9621,33116,Mori no Ongakutai,"Fantasy, Kids",Movie,1,4.69,47.0
9622,1,1,1,1,1,1,1.0
9623,20173,Mori no Senshi Bonolon,"Adventure, Fantasy, Kids",TV,26,4.57,66.0
9624,12613,Morizo to Kikkoro,Kids,TV,52,5.42,76.0
9625,26281,Mother Teresa,"Drama, Historical, Kids",OVA,1,7.25,52.0
9626,26115,Moudouken Quill no Isshou,Drama,OVA,1,6.2,57.0
9627,20001,Mouretsu Atarou,"Comedy, Kids, Slice of Life",TV,90,6.33,80.0
9628,12391,Mouretsu Atarou 1990,"Comedy, Kids, Slice of Life",TV,34,7.1,103.0
9629,31643,Mr Deniroo in Henteko Mushi,"Comedy, Kids, Slice of Life",Special,1,4.4,52.0
9630,17603,Mr Pen Pen,"Comedy, Kids, Shoujo",Special,1,6.13,74.0
9631,17605,Mr Pen Pen II,"Comedy, Kids, Shoujo",Special,1,5.78,63.0
9632,31638,Mr Shape,"Comedy, Kids",Special,3,4.71,54.0
9633,31639,Mr Shape High Touch Taisou,"Kids, Music",ONA,1,4.11,65.0
9634,2735,Mugen Senki Portriss,"Action, Mecha, Sci-Fi, Shounen",TV,52,5.33,161.0
9635,16796,Mujeokcheorin Rambot,"Action, Mecha, Shounen, Space",Movie,1,3.36,74.0
9636,31878,Mukashi Toilet ga Kowakatta,"Kids, Music",Music,1,4.92,45.0
9637,33694,Mukidashi no Koushi,"Comedy, Music",ONA,1,4.0,83.0
9638,30944,Muku Hatojuu no Meiken Monogatari,"Adventure, Drama, Kids",OVA,1,7.0,46.0
9639,29895,Muku no Ki no Hanashi,Kids,Movie,1,4.04,84.0
9640,9948,Music Up,Music,TV,52,6.23,147.0
9641,1,1,1,1,1,1,1.0
9642,33537,My Home,Slice of Life,ONA,1,5.14,45.0
9643,14253,My Melody no Akazukin,"Fantasy, Kids",Movie,1,5.6,146.0
9644,30468,My Melody no Akazukin OVA,"Fantasy, Kids",OVA,1,5.71,74.0
9645,29371,Naccio to Pomm,"Adventure, Kids, Sci-Fi",TV,41,4.75,43.0
9646,17100,Nae Ireumeun Dokgotak,Sports,Movie,1,5.0,66.0
9647,23713,Nagareboshi no Okurimono,"Fantasy, Kids",OVA,1,6.29,45.0
9648,3465,Nagasaki 1945 Angelus no Kane,"Drama, Historical, Military",Movie,1,6.61,346.0
9649,26147,Nagasaki no Kouma,"Historical, Kids",Movie,1,7.33,50.0
9650,32776,Nagisa,Music,Music,1,3.85,69.0
9651,33485,Naita Aka Oni,"Demons, Kids",Movie,1,5.08,47.0
9652,26305,Naita Aka Oni OVA,"Demons, Drama, Kids",OVA,1,5.75,48.0
9653,26103,Namae Sore wa Moeru Inochi,"Drama, Kids",OVA,1,8.33,50.0
9654,19817,Namakemono ga Miteta,"Music, Seinen, Slice of Life",OVA,2,6.42,65.0
9655,1,1,1,1,1,1,1.0
9656,33583,Nana Moon,"Fantasy, Kids",TV,52,6.0,36.0
9657,1,1,1,1,1,1,1.0
9658,26335,Nanatsu no Hoshi,"Drama, Kids",OVA,1,7.33,102.0
9659,25083,Nanatsu no Umi no Tico Specials,"Adventure, Slice of Life",Special,2,6.78,137.0
9660,19797,Nanbo no Monjai 2 Yankee Gurentai,"Action, Comedy",OVA,1,5.0,56.0
9661,19783,Nanbo no Monjai Yankee Gurentai,"Action, Comedy",OVA,1,6.0,60.0
9662,8959,Nanchatte,"Comedy, Parody",ONA,2,4.06,126.0
9663,30398,Nani ga Dekiru ka na,Comedy,Movie,1,3.52,101.0
9664,33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,Comedy,ONA,2,3.5,33.0
9665,18631,Naniwa Kinyuu Den Minami no Teiou,"Comedy, Drama, Seinen",OVA,2,5.18,87.0
9666,9498,Naniwa Yuukyouden,"Action, Comedy",OVA,1,6.0,119.0
9667,19745,Naniwa Yuukyouden Chou Gokudou Yoru no Bat wa Manruihen,"Action, Comedy",OVA,1,7.29,72.0
9668,19753,Naniwa Yuukyouden Kanketsuhen,"Action, Comedy",OVA,1,6.88,61.0
9669,19749,Naniwa Yuukyouden Kyouretsu Ana ga Attara Iretaihen,"Action, Comedy",OVA,1,7.14,60.0
9670,19729,Naniwa Yuukyouden Nekketsu Bakushou Mankaihen,"Action, Comedy",OVA,1,7.0,88.0
9671,24549,Naniwabushi Daisuki,"Drama, Historical, Sports",Special,1,7.0,49.0
9672,29495,Nanja Monja Obake,"Horror, Kids",Special,1,5.43,49.0
9673,27943,Nano Invaders,"Action, Adventure, Shounen, Super Power",TV,52,7.08,519.0
9674,33266,Nanocore,Sci-Fi,ONA,10,6.17,163.0
9675,1,1,1,1,1,1,1.0
9676,33272,Nanocore 2016 New Year Special,Music,Music,1,4.93,102.0
9677,33279,Nanocore NG Scenes  Nano1s Daily Life,"Comedy, Sci-Fi",ONA,2,4.5,62.0
9678,30975,Nanoha,"Drama, Historical, Kids",OVA,1,4.5,52.0
9679,28695,Nansensu Monogatari Dai Ippen Sarugashima,Adventure,Movie,1,5.11,126.0
9680,29715,Nar Doma,Comedy,TV,26,5.02,2124.0
9681,32276,Nar Doma Manner Movie,Comedy,Movie,1,3.67,65.0
9682,32275,Nar Doma Special,Comedy,Special,1,8.0,71.0
9683,32136,Narara Superboard,"Action, Adventure, Comedy",TV,54,4.83,46.0
9684,16810,Narara Wondeogongju,"Action, Adventure, Sci-Fi, Space, Super Power",Movie,1,3.25,87.0
9685,18315,Nareuneun Dwaeji  Haejeok Mateo,"Action, Adventure, Sci-Fi, Shounen",Movie,1,4.38,60.0
9686,26153,Natchan no Akai Tebukuro,"Historical, Kids",Movie,1,8.0,51.0
9687,30209,Naze,"Kids, Music",Music,1,4.27,42.0
9688,33130,Naze Ikiru Rennyo Shounin to Yoshizaki Enjou,Historical,Movie,1,6.43,507.0
9689,15211,Nazotokihime wa Meitantei,"Mystery, Shoujo",OVA,1,5.62,194.0
9690,5184,Negibouzu no Asatarou,"Adventure, Comedy, Historical",TV,48,7.25,136.0
9691,25253,Nekketsu Jinmen Inu Life Is Movie,"Comedy, Mystery, Parody",OVA,3,5.74,256.0
9692,31361,Neko Enikki,"Comedy, Slice of Life",TV,13,6.67,133.0
9693,24903,Neko Funjatta,Music,Music,1,4.15,79.0
9694,5925,Neko Hiki no Ororane,Fantasy,OVA,1,6.72,163.0
9695,1,1,1,1,1,1,1.0
9696,32999,Neko mo Ondake,"Comedy, Slice of Life",TV,12,3.63,234.0
9697,1,1,1,1,1,1,1.0
9698,23555,Neko no Dayan,"Kids, Magic",TV,52,5.38,297.0
9699,1,1,1,1,1,1,1.0
9700,31562,Neko no Dayan Nihon e Iku,Kids,TV,12,6.5,141.0
9701,33826,Neko no Kuni no Kenpou,Historical,OVA,1,7.33,20.0
9702,13497,Neko no Sumu Shima,Drama,Special,1,5.0,202.0
9703,23737,Neko Pitcher,"Comedy, Kids, Sports",TV,51,7.13,308.0
9704,24573,Neko to Nezumi,Comedy,Movie,1,5.57,72.0
9705,31017,Neko wa Ikite Iru,"Drama, Historical, Kids",Movie,1,7.33,41.0
9706,29851,Nekoronde Mite ne,Comedy,ONA,14,3.43,54.0
9707,29844,Nekoronde TV,Comedy,TV,12,4.55,46.0
9708,30647,Nemuranu Machi no Cinderella Hirose Ryouichi  Memorial Date,Romance,ONA,1,5.24,255.0
9709,27843,Nemurenu Yoru no Chiisana Ohanashi,Kids,OVA,3,6.25,53.0
9710,30217,Neo Faust,Supernatural,Special,1,5.38,138.0
9711,30409,Nepos Napos,"Fantasy, Kids",TV,26,7.67,38.0
9712,30864,New Tokyo Ondo,Dementia,Movie,1,3.92,84.0
9713,23643,Nezumi no Yomeiri,"Fantasy, Kids",Movie,1,4.96,89.0
9714,27849,Nezumikun no Chokki,Kids,OVA,4,7.0,44.0
9715,31002,Nibiki no Neko to Genkina Kazoku,"Drama, Kids",OVA,1,7.0,38.0
9716,26257,Nidoto Touranai Tabibito,"Drama, Kids",OVA,1,6.0,60.0
9717,20027,Nihon Meisaku Douwa Series Akai Tori no Kokoro,"Adventure, Fantasy, Kids",TV,26,6.73,133.0
9718,7713,Nihon Mukashibanashi Saru Kani,Fantasy,Movie,1,4.88,130.0
9719,22413,Nihon Mukashibanashi Warashibe Chouja,Kids,Movie,1,6.44,60.0
9720,32716,Nihon no Otogibanashi,"Demons, Fantasy, Historical, Kids, Magic, Samurai, Supernatural",OVA,29,4.67,36.0
9721,12181,Nihon Omoshiro Mukashibanashi,"Comedy, Historical, Parody",TV,12,6.67,131.0
9722,8890,Nihonichi no Otoko no Tamashii,"Comedy, Romance",TV,16,6.64,359.0
9723,8891,Nihonichi no Otoko no Tamashii 2,"Comedy, Romance",TV,16,6.57,187.0
9724,4218,Niji ni Mukatte,"Historical, Romance",Movie,1,5.7,151.0
9725,31004,Niji no Kakehashi,"Drama, Kids",OVA,1,8.2,40.0
9726,12165,Niji no Kanata e Shoujo Diana Monogatari,"Historical, Shoujo",Special,1,6.3,136.0
9727,26215,Niji no Kizuna,"Drama, Kids",OVA,1,6.67,46.0
9728,19917,Nijuushi no Hitomi,"Drama, Historical",Special,1,6.25,58.0
9729,25059,Nikoniko Pun,"Comedy, Fantasy, Kids",TV,40,5.88,62.0
9730,8953,Nine,"Action, School, Shounen, Sports",Special,1,6.71,228.0
9731,9243,Nine 2 Koibito Sengen,"Action, School, Sports",Special,1,6.55,151.0
9732,9244,Nine 3 Kanketsuhen,"Action, School, Sports",Special,1,6.35,138.0
9733,9242,Nine Original Han,"Action, School, Sports",Movie,1,6.47,158.0
9734,33914,Nineko Gelée Opening Movie,"Fantasy, Music",Music,1,4.21,65.0
9735,22325,Ningen Kakumei,Slice of Life,OVA,20,8.0,86.0
9736,30999,Ningen no Uta,"Drama, Kids",OVA,1,4.5,38.0
9737,32788,Ningyo no Hanashi,"Fantasy, Music",Music,1,4.68,66.0
9738,30177,Ninja Hattorikun 2012 Special,"Comedy, Kids",Special,1,5.81,86.0
9739,29235,Ninja Hattorikun Plus Perman Chounouryoku Wars,"Adventure, Martial Arts, Super Power",Movie,1,6.04,89.0
9740,29233,Ninja Hattorikun Plus Perman Ninja Kaijuu Jippou tai Miracle Tamago,"Adventure, Comedy, Martial Arts, Sci-Fi, Super Power",Movie,1,5.76,82.0
9741,23647,Ninja Hattorikun Nin Nin Furusato Daisakusen no Maki,"Comedy, Kids, Martial Arts, Slice of Life",Movie,1,6.0,108.0
9742,21493,Ninja Hattorikun Nin Nin Ninpo Enikki no Maki,"Comedy, Martial Arts, Slice of Life",Movie,1,5.88,116.0
9743,33060,Ninja Negizou,"Kids, Music",Music,1,5.0,40.0
9744,31517,Ninjatai Gatchaman ZIP,"Comedy, Parody",TV,475,5.5,146.0
9745,21491,Ninjaman Ippei,"Action, Comedy, School, Slice of Life",TV,13,6.56,75.0
9746,9455,Ninpen Manmaru,"Comedy, Samurai, Shounen",TV,30,6.41,134.0
9747,30965,Ninpuu Kamui Gaiden Tsukihigai no Maki,"Action, Adventure, Historical, Martial Arts, Samurai",Movie,1,5.83,76.0
9748,28581,Nintama Rantarou no Jishin Youjin Hi no Youjin,"Drama, Kids",OVA,1,6.29,70.0
9749,28583,Nintama Rantarou no Shouboutai,"Drama, Kids",OVA,1,7.0,74.0
9750,32773,Nintama Rantarou no Uchuu Daibouken with Cosmic FrontNext,"Adventure, Comedy, Kids, Space",Special,2,5.75,67.0
9751,31033,Nintama Rantarou Dokutake Onsen no Dan,Comedy,Special,1,6.07,91.0
9752,31034,Nintama Rantarou Ninjutsu Gakuen to Nazo no Onna  Kore wa Jiken Da yo no Dan,Comedy,Special,1,6.67,104.0
9753,22999,Nippon Tanjou,Historical,TV,5,5.4,62.0
9754,29900,Nobara,Drama,Movie,1,4.59,70.0
9755,8777,Nobara no Julie,"Adventure, Drama, Historical, Music",TV,13,5.96,190.0
9756,28547,Nobunagakun no Jitensha no Rule wo Mamoru no Ja,"Drama, Kids",OVA,1,6.25,55.0
9757,28545,Nobunagakun no Minna de Yakusoku Hi no Youjin,"Drama, Kids",OVA,1,5.67,51.0
9758,9303,Noel no Fushigi na Bouken,"Adventure, Comedy, Fantasy",Movie,1,5.38,133.0
9759,26265,Nogiku no Haka,"Drama, Kids, Romance",OVA,1,6.8,58.0
9760,17601,Nontan to Issho,Kids,TV,263,6.84,95.0
9761,7495,Nonki na Tousan Ryuuguu Mairi,Supernatural,Movie,1,5.5,105.0
9762,18573,Noobow,"Kids, Slice of Life",TV,26,6.25,64.0
9763,18575,Noobow Kieta Medal,"Kids, Slice of Life",OVA,1,5.8,57.0
9764,18577,Noobow Na Kokoro,"Kids, Slice of Life",ONA,52,5.6,60.0
9765,8205,Norabbits1 Minutes,"Comedy, Fantasy, Kids",Movie,5,6.13,102.0
9766,23013,Norakuro,Comedy,TV,26,6.0,94.0
9767,30305,Norakuro Compilation OVA,Comedy,OVA,1,5.5,56.0
9768,30019,Norakuro Ittouhei,Kids,Movie,1,4.44,97.0
9769,30018,Norakuro Nitouhei,Kids,Movie,1,4.65,102.0
9770,16393,Norakurokun,"Comedy, Mystery",TV,50,7.17,114.0
9771,3514,Noramimi,Comedy,TV,12,6.9,406.0
9772,5089,Noramimi 2,Comedy,TV,13,6.48,156.0
9773,1,1,1,1,1,1,1.0
9774,31019,Norasco TV,"Comedy, Slice of Life",TV,43,5.8,112.0
9775,31020,Norasco Cinema Point Cardhen,"Comedy, Slice of Life",Movie,10,6.86,57.0
9776,33174,Nori Pchan,"Kids, Slice of Life",OVA,1,4.1,35.0
9777,32904,Norimono Atsumare Hit Songshuu,Music,OVA,6,4.17,51.0
9778,20799,Norman the Snowman Kita no Kuni no Aurora Kari,"Fantasy, Kids",Movie,1,7.67,98.0
9779,28689,Noroma na Jiji,Historical,Movie,1,6.67,51.0
9780,7836,Notari Matsutarou,Sports,OVA,10,5.59,270.0
9781,29740,Notteke Explet1s,Kids,TV,26,5.33,38.0
9782,32633,Nowisee,Music,Music,24,7.64,560.0
9783,33283,Nude Batter Tetsuo,"Comedy, Sports",ONA,1,3.83,106.0
9784,1,1,1,1,1,1,1.0
9785,21019,Nunbori,"Fantasy, Kids",TV,26,6.17,60.0
9786,22849,Nyamen,Comedy,TV,12,5.62,414.0
9787,31166,Nyamen Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Music,Special,1,5.35,127.0
9788,33176,Nyancos Hello Our Brilliant Future,"Sci-Fi, Space",OVA,1,3.36,60.0
9789,33422,Nyancos Hello Our Brilliant Future Digest,"Sci-Fi, Space",Special,1,2.91,40.0
9790,1,1,1,1,1,1,1.0
9791,9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy,TV,83,6.75,169.0
9792,1,1,1,1,1,1,1.0
9793,19305,Nyuru Nyuru Kakusenkun,Comedy,TV,25,5.44,280.0
9794,30144,Nyuru Nyuru Kakusenkun 2nd Season,Comedy,TV,13,5.1,152.0
9795,16970,Nyuuin Bokki Monogatari Odaijini,"Comedy, Ecchi, Seinen",OVA,2,6.53,129.0
9796,32166,Obaachan no Takaramono,"Kids, Music",Music,1,4.5,39.0
9797,26033,Obake Entotsu no Uta,"Historical, Kids",Movie,1,6.0,76.0
9798,26317,Obake Nagaya,"Comedy, Kids, Supernatural",OVA,1,8.33,42.0
9799,22991,Obake no QTarou Susume 1100 Daisakusen,"Comedy, Kids, School, Slice of Life, Supernatural",Movie,1,6.6,61.0
9800,22993,Obake no QTarou Tobidase Bake Bake Daisakusen,"Comedy, Kids, School, Slice of Life",Movie,1,5.6,59.0
9801,27573,Obasuteyama,Drama,Movie,1,7.0,57.0
9802,28101,Obatalian,Comedy,Special,1,4.75,63.0
9803,20075,Obocchamakun,"Comedy, Parody",TV,164,6.47,85.0
9804,34358,Ochaken Hotto Monogatari,"Kids, Slice of Life",TV,13,6.67,29.0
9805,34363,Ochaken Ryokutto Monogatari,"Kids, Slice of Life",TV,13,8.0,20.0
9806,28143,Ochou Fujin no Gensou,"Drama, Historical",Movie,1,4.24,156.0
9807,9070,Odenkun,Comedy,TV,156,7.36,118.0
9808,18469,Odoriko Clinoppe,"Comedy, Slice of Life",TV,26,5.75,99.0
9809,14181,Oedo wa Nemurenai,"Drama, Fantasy, Historical, Shoujo",OVA,1,6.22,173.0
9810,31575,Offside,"Action, Drama, Sports",OVA,1,5.5,83.0
9811,19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen",OVA,1,6.08,90.0
9812,7575,Oh Family,"Comedy, Drama, Romance, Shoujo, Slice of Life",TV,26,6.17,201.0
9813,25139,Oh My Konbu,"Comedy, Shounen, Slice of Life",TV,22,6.38,70.0
9814,18815,Oh Super Milkchan Special,"Action, Comedy, Sci-Fi",Special,1,5.93,178.0
9815,19897,Ohayo Spank Movie,"Comedy, Romance, Slice of Life",Movie,1,6.57,97.0
9816,1,1,1,1,1,1,1.0
9817,8415,Oi Ryouma,"Adventure, Drama, Historical",TV,39,6.48,176.0
9818,16530,Ojamanga Yamadakun,"Comedy, Slice of Life",TV,103,7.77,250.0
9819,16730,Ojamanga Yamadakun Movie,"Comedy, Slice of Life",Movie,1,7.09,142.0
9820,16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Adventure, Comedy, Fantasy",Movie,1,5.0,94.0
9821,30942,Ojarumaru Chitchai Mono no Ookina Chikara,"Historical, Kids",OVA,1,5.17,47.0
9822,16482,Ojarumaru Mangetsu Road Kiki Ippatsu  Tama ni wa Maro mo Daibouken,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,5.64,78.0
9823,31672,Ojarumaru Wasureta Mori no Hinata,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,3.67,51.0
9824,13091,Ojiichan ga Kaizoku Datta Koro,Comedy,Movie,1,4.41,128.0
9825,31971,Ojiichan ga Nokoshite Kureta Mono Moetemo Moenai Moenikui,Slice of Life,OVA,1,5.5,46.0
9826,30980,Ojiichan no Hanabi,"Drama, Kids",OVA,1,8.0,40.0
9827,32229,Ojiichan no Komoriuta,"Kids, Music",Music,1,4.78,37.0
9828,30997,Ojiichan no Tomato,"Drama, Kids",OVA,1,6.5,37.0
9829,30943,Ojiichan wa Boku no Hero,"Drama, Kids",OVA,1,8.4,101.0
9830,23865,Ojisan Kaizou Kouza,Comedy,Movie,1,6.43,60.0
9831,26145,Okaachan Gomen ne,"Historical, Kids",Movie,1,9.0,47.0
9832,26155,Okaasan no Ki,"Historical, Kids",OVA,1,5.0,42.0
9833,30978,Okaasan no Yasashii te,"Drama, Kids",OVA,1,8.0,38.0
9834,26315,Okaasan Nakanaide,"Drama, Kids",OVA,1,8.0,49.0
9835,10353,Okama Hakusho,"Comedy, Seinen",OVA,3,5.67,183.0
9836,19069,Okane wa Mawaru Kurashi to Kinyuu,Slice of Life,OVA,1,5.31,92.0
9837,8799,OkawariBoy Starzan S,"Action, Adventure, Sci-Fi",TV,34,6.9,128.0
9838,4220,Okon Joururi,"Drama, Fantasy, Historical",Movie,1,6.06,177.0
9839,30158,Okore Nonkuro,Kids,Special,1,3.93,52.0
9840,26143,Okori Jizou,"Historical, Kids",Movie,1,8.33,52.0
9841,32472,Okoru yo,"Kids, Music",Music,1,5.0,37.0
9842,22275,OL Kaizou Kouza,"Comedy, Slice of Life",OVA,1,6.07,107.0
9843,17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi",TV,39,6.89,81.0
9844,29846,Omakase Miracle Catdan,"Comedy, Kids, Super Power",TV,32,5.25,240.0
9845,26197,Omedetou Jesussama,"Historical, Kids",OVA,1,5.67,68.0
9846,33888,Omoi Au Christmas 2011,Fantasy,Special,3,4.67,35.0
9847,2742,Omoikkiri Kagaku Adventure Sou Nanda,"Comedy, Kids, Sci-Fi",TV,26,5.68,195.0
9848,33343,Omusubi Kororin,"Fantasy, Kids",Movie,1,3.33,41.0
9849,8229,onchan Yume Power Daibouken,Fantasy,Special,1,5.4,98.0
9850,31057,Onaka Hime,Fantasy,ONA,3,4.5,175.0
9851,7531,Onbu Obake,Supernatural,Movie,1,6.08,97.0
9852,32763,One and Three Four,Music,Music,1,4.51,89.0
9853,14947,Onegai My Melody Yuu amp Ai,"Comedy, Fantasy",Movie,1,5.73,271.0
9854,1,1,1,1,1,1,1.0
9855,29403,Oni Keibu Anpan,"Kids, Police",Special,2,5.75,40.0
9856,21163,Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids",Movie,1,6.21,131.0
9857,29795,Onigakure Yama no Soba no Hana,"Demons, Historical, Kids",Movie,1,5.81,91.0
9858,28115,Onigara,"Demons, Kids",OVA,1,6.4,64.0
9859,22541,Oniku Daisuki Zeushikun,Comedy,TV,12,4.98,150.0
9860,28185,Oniku Daisuki Zeushikun 2nd Season,Comedy,ONA,6,5.05,92.0
9861,32666,Oniku Daisuki Zeushikun Suteki na Hamburger,Comedy,ONA,1,4.31,63.0
9862,23819,Onimaru Senjou ni Kakeru Itsutsu no Seishun,"Action, Adventure",OVA,1,5.25,76.0
9863,20085,Only You Viva Cabaret Club,Comedy,TV,15,6.8,75.0
9864,32225,Onpu,"Kids, Music",Movie,1,5.1,43.0
9865,29275,Ooedo Torimonochou Nezumi Kozou,"Historical, Kids, Mystery",OVA,1,8.0,41.0
9866,28113,Ooi Adacchii,"Historical, Kids",OVA,1,7.5,53.0
9867,29888,Ooi Hanimaru,"Kids, Music",Music,1,3.84,77.0
9868,17521,Ookami Shounen Ken,"Adventure, Kids",TV,86,5.65,164.0
9869,23007,Ookami Shounen Ken Movie,"Adventure, Kids",Movie,1,4.0,73.0
9870,23009,Ookami Shounen Ken Arabia no Kaijin  Ma no Iwa no Kettou,"Adventure, Kids",Movie,1,6.57,85.0
9871,23645,Ookami to Nanahiki no Ko Yagi,"Fantasy, Kids",OVA,1,6.8,60.0
9872,21539,Oraa Guzura Dado,"Comedy, Kids",TV,52,6.63,87.0
9873,29053,Orangutan,"Kids, Music",Music,1,4.16,98.0
9874,9338,Ore no Sora Keijihen,"Action, Drama, Police",OVA,2,6.0,131.0
9875,19831,Ore wa Chokkaku,Comedy,TV,36,7.13,102.0
9876,25809,Oretachi Ijiwaru Kei,Comedy,TV,14,5.71,101.0
9877,27389,Oretachi Tomodachi,"Fantasy, Kids",OVA,1,6.25,53.0
9878,8999,Origami Warriors,"Action, Adventure",TV,52,7.15,143.0
9879,30065,Osamishi Tani no Wakare Uta,"Historical, Music",Movie,1,3.95,102.0
9880,22567,Osaru no Monkichi no Kin no Ono Gin no Ono,Kids,OVA,1,5.05,81.0
9881,23267,Osaru no Tairyou,Slice of Life,Movie,1,4.36,111.0
9882,3362,Oshare Majo Love and Berry Shiawase no Mahou,Magic,Movie,1,5.83,398.0
9883,9866,Oshin,Drama,Movie,1,7.96,221.0
9884,29796,Oshizuka ni,Kids,Movie,1,4.08,94.0
9885,33154,Osiris no Tenbin Season 2,"Drama, Supernatural, Thriller",ONA,11,6.08,250.0
9886,32087,Osomatsukun 1988 Appare Chibita no Onitaiji zansu,Comedy,Special,1,6.29,193.0
9887,32088,Osomatsukun Iyami wa Hitori Kaze no Naka,"Comedy, Historical",OVA,1,6.4,191.0
9888,19879,Osomatsukun Suika no Hoshi kara Konnichiwa zansu,Comedy,Movie,1,6.52,224.0
9889,34238,Osomatsusan Ouma de Kobanashi,"Comedy, Parody",Special,1,7.55,2525.0
